mode,tu_size,perf_event,count
t64x64,8,64,64,3000,instructions,57581410
t64x64,8,64,64,3000,L1-dcache-loads,13961666
t64x64,8,64,64,3000,L1-dcache-load-misses,<not
t64x64,8,64,64,3000,LLC-loads,137218
t64x64,8,64,64,3000,LLC-load-misses,258
t64x64,8,64,64,3000,LLC-stores,<not
t64x64,8,64,64,3000,LLC-store-misses,<not
t64x64,8,64,64,3000,cache-misses,<not
t64x64,8,64,64,3000,cache-references,<not
t64x64,8,64,64,3000,stalled-cycles-frontend,<not
t64x64,8,64,64,3000,stalled-cycles-backend,<not
t64x64,16,256,256,3000,cycles,<not
t64x64,16,256,256,3000,instructions,<not
t64x64,16,256,256,3000,L1-dcache-loads,<not
t64x64,16,256,256,3000,L1-dcache-load-misses,<not
t64x64,16,256,256,3000,LLC-loads,<not
t64x64,16,256,256,3000,LLC-load-misses,<not
t64x64,16,256,256,3000,LLC-stores,<not
t64x64,16,256,256,3000,LLC-store-misses,<not
t64x64,16,256,256,3000,cache-misses,<not
t64x64,16,256,256,3000,cache-references,<not
t64x64,16,256,256,3000,stalled-cycles-frontend,<not
t64x64,16,256,256,3000,stalled-cycles-backend,<not
t64x64,32,1024,1024,3000,cycles,67235819
t64x64,32,1024,1024,3000,instructions,52028228
t64x64,32,1024,1024,3000,L1-dcache-loads,12614552
t64x64,32,1024,1024,3000,L1-dcache-load-misses,<not
t64x64,32,1024,1024,3000,LLC-loads,128188
t64x64,32,1024,1024,3000,LLC-load-misses,0
t64x64,32,1024,1024,3000,LLC-stores,<not
t64x64,32,1024,1024,3000,LLC-store-misses,<not
t64x64,32,1024,1024,3000,cache-misses,<not
t64x64,32,1024,1024,3000,cache-references,<not
t64x64,32,1024,1024,3000,stalled-cycles-frontend,<not
t64x64,32,1024,1024,3000,stalled-cycles-backend,<not
t64x64,64,4096,4096,3000,cycles,95273480
t64x64,64,4096,4096,3000,instructions,59228020
t64x64,64,4096,4096,3000,L1-dcache-loads,14360184
t64x64,64,4096,4096,3000,L1-dcache-load-misses,<not
t64x64,64,4096,4096,3000,LLC-loads,130510
t64x64,64,4096,4096,3000,LLC-load-misses,265
t64x64,64,4096,4096,3000,LLC-stores,<not
t64x64,64,4096,4096,3000,LLC-store-misses,<not
t64x64,64,4096,4096,3000,cache-misses,<not
t64x64,64,4096,4096,3000,cache-references,<not
t64x64,64,4096,4096,3000,stalled-cycles-frontend,<not
t64x64,64,4096,4096,3000,stalled-cycles-backend,<not
